timestamp,strike,type,price,strategy_id,status,mode2025-07-22T12:22:09.929913,SENSEX_CALL_17000,BUY,101.0,DummySENSEXStrategy,PAPER_PLACED,paper
2025-07-22T12:22:39.936697,SENSEX_CALL_17000,BUY,101.0,DummySENSEXStrategy,PAPER_PLACED,paper
2025-07-22T12:23:09.939386,SENSEX_CALL_17000,BUY,101.0,DummySENSEXStrategy,PAPER_PLACED,paper
2025-07-31T21:29:58.074742,80900,BUY_CALL,80904.4,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:30:03.391057,81100,BUY_CALL,81119.6,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:30:08.647576,80900,BUY_PUT,80882.47,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:30:13.905696,81100,BUY_CALL,81081.87,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:30:19.187785,80900,BUY_PUT,80910.35,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:30:29.600636,81100,BUY_CALL,81090.5,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:30:34.800156,81200,BUY_CALL,81192.8,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:30:39.986837,81100,BUY_PUT,81076.88,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:30:45.449242,80800,BUY_PUT,80832.27,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:30:50.824566,80900,BUY_CALL,80915.53,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:30:56.146797,81200,BUY_CALL,81190.94,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:31:01.482665,80800,BUY_PUT,80827.4,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:31:06.871824,80900,BUY_CALL,80911.09,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:31:12.194188,81200,BUY_CALL,81182.93,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:31:17.560853,80900,BUY_PUT,80858.89,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:32:36.478335,81200,BUY_CALL,81176.99,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:32:41.894772,81100,BUY_PUT,81075.57,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:33:03.599306,80900,BUY_PUT,80887.58,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:33:08.808830,80800,BUY_PUT,80805.05,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:33:19.324018,81100,BUY_CALL,81143.12,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:33:24.574551,81100,BUY_PUT,81061.07,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:33:35.027051,80900,BUY_PUT,80855.32,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:33:40.441007,81000,BUY_CALL,81032.64,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:33:45.659619,80900,BUY_PUT,80861.34,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:34:01.566592,81200,BUY_CALL,81171.29,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:34:06.914727,80900,BUY_PUT,80861.54,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:34:27.970814,81000,BUY_CALL,81027.11,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:34:38.356845,80800,BUY_PUT,80834.72,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:34:54.421897,81000,BUY_CALL,81030.14,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:34:59.464756,80600,BUY_PUT,80604.56,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:36:13.954957,81100,BUY_CALL,81115.89,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:36:19.349442,80900,BUY_PUT,80895.09,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:36:30.082940,81200,BUY_CALL,81172.62,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:36:35.305958,80900,BUY_PUT,80908.44,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:36:40.514818,81000,BUY_CALL,81003.18,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:37:02.040920,80800,BUY_PUT,80821.0,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:37:18.007338,81100,BUY_CALL,81146.24,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:37:23.182203,80900,BUY_PUT,80907.32,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:37:28.364141,81100,BUY_CALL,81109.2,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:37:43.973228,80900,BUY_PUT,80853.91,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:37:49.153298,81000,BUY_CALL,81020.29,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:37:54.499197,80900,BUY_PUT,80888.98,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:38:05.162918,81200,BUY_CALL,81195.13,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:38:10.521575,81000,BUY_PUT,80985.87,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:38:21.178019,81200,BUY_CALL,81184.26,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:38:26.618781,80900,BUY_PUT,80874.66,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:38:31.907435,81000,BUY_CALL,81008.06,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:38:37.296626,80900,BUY_PUT,80915.91,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:39:57.609992,81200,BUY_CALL,81192.53,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:40:03.068404,80900,BUY_PUT,80901.83,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:40:13.748257,81000,BUY_CALL,80966.42,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:40:24.263814,80800,BUY_PUT,80816.28,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:40:29.439727,81100,BUY_CALL,81085.76,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:40:34.653546,80900,BUY_PUT,80896.72,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:40:50.520031,81000,BUY_CALL,81041.9,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:41:00.911282,80900,BUY_PUT,80864.46,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:41:06.150997,81100,BUY_CALL,81098.03,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:41:11.371736,80800,BUY_PUT,80806.24,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:41:21.789919,81100,BUY_CALL,81143.11,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:41:28.196737,81000,BUY_PUT,80965.88,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:41:38.559119,80800,BUY_PUT,80820.27,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:41:43.802106,81000,BUY_CALL,80964.13,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:41:50.125270,81100,BUY_CALL,81063.52,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:42:05.917955,81000,BUY_PUT,80972.1,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:42:11.155956,81100,BUY_CALL,81090.92,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:42:16.493965,81000,BUY_PUT,80989.33,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:43:29.493574,80900,BUY_PUT,80868.5,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:43:34.734247,81200,BUY_CALL,81177.9,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:43:39.949607,81000,BUY_PUT,81014.48,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:43:55.790926,81000,BUY_CALL,81048.36,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:44:06.392665,81200,BUY_CALL,81184.13,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:44:11.877143,81100,BUY_PUT,81091.44,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:44:17.238408,81200,BUY_CALL,81178.18,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:44:22.622901,81000,BUY_PUT,80989.29,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:44:27.933446,80900,BUY_PUT,80875.94,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:44:33.305163,81200,BUY_CALL,81151.16,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:44:43.923449,81000,BUY_PUT,80955.24,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:44:49.235046,81000,BUY_CALL,81042.06,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:44:54.522193,81200,BUY_CALL,81173.56,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:45:10.450238,81000,BUY_PUT,80952.75,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:45:26.366654,80800,BUY_PUT,80820.78,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:45:36.910275,81000,BUY_CALL,80992.26,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:45:42.161965,81200,BUY_CALL,81183.67,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:45:52.608297,81000,BUY_PUT,80960.51,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:47:06.618305,81100,BUY_CALL,81146.46,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:47:11.899983,80900,BUY_PUT,80892.88,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:47:27.812755,80900,BUY_PUT,80863.77,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:47:33.081036,81000,BUY_CALL,81031.67,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:47:38.374935,81200,BUY_CALL,81160.43,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:47:43.654108,81000,BUY_PUT,80951.97,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:47:54.259234,80800,BUY_PUT,80816.44,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:47:59.558872,81100,BUY_CALL,81130.68,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:48:15.557980,80800,BUY_PUT,80817.69,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:48:20.950948,81100,BUY_CALL,81083.15,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:48:31.746130,80900,BUY_PUT,80943.9,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:48:37.102486,80800,BUY_PUT,80808.21,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:48:42.432735,81200,BUY_CALL,81184.08,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:48:47.636801,80800,BUY_PUT,80847.32,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:48:52.831746,81200,BUY_CALL,81172.36,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:48:57.997196,81000,BUY_PUT,81023.48,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:49:03.167682,81100,BUY_CALL,81121.23,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:49:13.564704,80800,BUY_PUT,80831.0,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:49:18.727812,81100,BUY_CALL,81139.1,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:49:23.945580,81000,BUY_PUT,80975.57,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:50:43.098157,81100,BUY_CALL,81109.34,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:50:48.347656,80900,BUY_PUT,80854.49,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:50:53.506794,81000,BUY_CALL,80956.45,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:50:58.891309,81000,BUY_CALL,81040.38,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:51:04.141222,81200,BUY_CALL,81167.91,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:51:09.354780,81000,BUY_PUT,81045.16,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:51:14.634433,81200,BUY_CALL,81157.51,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:51:25.074743,80900,BUY_PUT,80948.11,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:51:40.781183,81000,BUY_CALL,81008.33,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:51:45.977261,81100,BUY_CALL,81123.38,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:51:56.334564,81000,BUY_PUT,80964.77,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:52:01.936743,81200,BUY_CALL,81155.24,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:52:07.313095,80800,BUY_PUT,80829.26,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:52:12.669853,81200,BUY_CALL,81176.93,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:52:17.887896,80900,BUY_PUT,80936.93,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:52:23.094209,81200,BUY_CALL,81180.43,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:52:43.869098,81000,BUY_PUT,80995.81,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:52:49.133322,80900,BUY_PUT,80911.68,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:52:54.365251,81100,BUY_CALL,81059.48,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:52:59.572987,80800,BUY_PUT,80837.47,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:53:11.347316,80900,BUY_CALL,80948.67,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:54:30.745709,81100,BUY_CALL,81138.52,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:54:36.061693,81000,BUY_PUT,81027.84,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:54:46.494260,80800,BUY_PUT,80839.4,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:54:51.670767,81100,BUY_CALL,81121.58,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:54:56.895151,81000,BUY_PUT,80951.22,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:55:02.102430,81100,BUY_CALL,81071.71,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:55:07.353823,81200,BUY_CALL,81163.42,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:55:12.600808,80900,BUY_PUT,80914.08,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:55:38.641448,81200,BUY_CALL,81184.76,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:55:43.888296,80900,BUY_PUT,80877.77,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:55:54.427365,80900,BUY_CALL,80939.56,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:56:04.931274,80800,BUY_PUT,80810.38,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:56:10.118225,80900,BUY_CALL,80926.63,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:56:15.303449,81100,BUY_CALL,81144.63,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:56:20.508488,80900,BUY_PUT,80868.59,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:56:31.407615,81200,BUY_CALL,81151.62,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:56:36.739871,81000,BUY_PUT,81004.27,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:56:42.062772,81200,BUY_CALL,81181.21,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:58:00.922199,81000,BUY_PUT,80952.33,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:58:07.549520,81200,BUY_CALL,81175.49,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:58:13.127809,81000,BUY_PUT,80967.61,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:58:23.694689,80800,BUY_PUT,80829.42,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:58:28.906128,81000,BUY_CALL,81036.66,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:58:39.709189,80800,BUY_PUT,80804.9,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:58:50.563395,81000,BUY_CALL,81010.45,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:58:55.925817,81200,BUY_CALL,81183.69,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:59:01.267241,80900,BUY_PUT,80928.43,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:59:06.665000,81200,BUY_CALL,81190.03,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:59:12.169377,81000,BUY_PUT,80992.75,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:59:33.689444,81200,BUY_CALL,81190.2,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:59:38.982978,81000,BUY_PUT,80995.82,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T21:59:49.672293,80800,BUY_PUT,80801.26,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:00:00.282902,81100,BUY_CALL,81089.43,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:00:05.611471,81200,BUY_CALL,81178.34,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:00:12.122505,81100,BUY_PUT,81092.7,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:00:17.463615,81000,BUY_PUT,80994.43,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:01:42.558924,80600,BUY_PUT,80560.3,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:01:47.781373,80900,BUY_CALL,80893.79,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:01:52.956096,81200,BUY_CALL,81197.97,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:01:58.162162,81000,BUY_PUT,80976.45,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:02:03.546816,80800,BUY_PUT,80847.03,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:02:08.767815,81000,BUY_CALL,80989.0,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:02:13.987367,81100,BUY_CALL,81144.27,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:02:19.172233,80900,BUY_PUT,80868.61,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:02:29.613585,81200,BUY_CALL,81189.53,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:02:34.806408,80900,BUY_PUT,80853.03,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:02:45.215412,80900,BUY_CALL,80901.69,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:02:50.506969,80800,BUY_PUT,80805.86,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:02:55.804859,81100,BUY_CALL,81083.57,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:03:11.690755,80900,BUY_PUT,80905.98,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:03:17.032536,81000,BUY_CALL,81034.26,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:03:33.127165,80900,BUY_PUT,80926.12,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:03:43.776439,81000,BUY_CALL,80982.36,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:03:49.196534,81100,BUY_CALL,81092.55,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:03:59.843601,81000,BUY_PUT,81015.64,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:04:05.069831,81100,BUY_CALL,81147.24,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:05:18.048147,80900,BUY_PUT,80880.36,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:05:23.423919,81000,BUY_CALL,80966.76,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:05:34.420293,80800,BUY_PUT,80844.43,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:05:39.799692,81200,BUY_CALL,81151.63,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:05:45.174305,81000,BUY_PUT,80962.42,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:05:50.498947,81200,BUY_CALL,81161.79,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:05:55.813034,80900,BUY_PUT,80909.48,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:06:01.228100,81100,BUY_CALL,81099.09,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:06:06.411462,80900,BUY_PUT,80916.2,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:06:11.607069,81100,BUY_CALL,81072.93,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:06:27.647602,81100,BUY_CALL,81076.56,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:06:33.006027,81000,BUY_PUT,80963.74,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:06:38.334179,81000,BUY_CALL,81049.68,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:06:43.737097,81100,BUY_CALL,81142.52,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:06:49.092767,80900,BUY_PUT,80908.9,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:07:05.029021,81100,BUY_CALL,81076.99,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:07:10.479542,80800,BUY_PUT,80803.86,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:07:15.888697,81200,BUY_CALL,81155.13,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:07:21.163235,81100,BUY_PUT,81060.28,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:07:31.907551,81200,BUY_CALL,81179.22,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:07:37.245131,81000,BUY_PUT,80957.03,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:07:42.555036,80800,BUY_PUT,80807.27,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:09:07.965626,81100,BUY_CALL,81121.27,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:09:18.802665,80900,BUY_PUT,80945.2,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:09:29.446942,81200,BUY_CALL,81175.58,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:09:34.781261,81000,BUY_PUT,81042.05,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:09:40.137374,81100,BUY_CALL,81136.01,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:09:45.443849,81000,BUY_PUT,80997.07,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:10:01.499183,81100,BUY_CALL,81126.64,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:10:06.697133,81000,BUY_PUT,81001.83,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:10:22.359319,81200,BUY_CALL,81193.39,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:10:27.564504,81000,BUY_PUT,81023.97,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:10:32.760620,80800,BUY_PUT,80832.47,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:10:43.144521,80900,BUY_CALL,80934.56,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:10:48.316187,80800,BUY_PUT,80848.32,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:10:58.665321,81200,BUY_CALL,81173.65,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:11:03.974793,81100,BUY_PUT,81088.95,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:11:14.372424,80900,BUY_PUT,80926.22,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:11:19.547698,81000,BUY_CALL,81014.31,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:13:02.046329,80800,BUY_PUT,80807.32,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:13:07.360101,81000,BUY_CALL,81043.72,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:13:12.593736,81100,BUY_CALL,81138.99,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:13:17.769076,80800,BUY_PUT,80834.65,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:13:23.118051,81100,BUY_CALL,81074.25,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:13:28.473230,80900,BUY_PUT,80881.71,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:13:44.556847,81000,BUY_CALL,81017.24,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:13:49.869891,81100,BUY_CALL,81145.7,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:13:55.307032,80900,BUY_PUT,80923.32,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:14:06.092335,81100,BUY_CALL,81112.3,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:14:11.484106,80900,BUY_PUT,80942.75,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:14:22.017547,81100,BUY_CALL,81120.73,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:14:32.538762,81200,BUY_CALL,81166.19,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:14:38.176719,81000,BUY_PUT,81027.17,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:14:48.907909,81200,BUY_CALL,81177.44,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:14:54.236711,80900,BUY_PUT,80868.11,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:14:59.450860,81000,BUY_CALL,80954.49,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:16:13.730833,81200,BUY_CALL,81207.64,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:16:19.121940,81000,BUY_PUT,80966.93,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:16:34.886081,81100,BUY_CALL,81147.45,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:16:40.217439,80800,BUY_PUT,80844.32,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:16:45.516771,81200,BUY_CALL,81165.99,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:16:50.770436,80900,BUY_PUT,80859.7,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:17:01.324157,81200,BUY_CALL,81151.92,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:17:06.648057,80900,BUY_PUT,80889.17,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T22:17:11.927114,81100,BUY_CALL,81135.98,RealSENSEXStrategy,LIVE_FAILED,live
